product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
Groove Nulu High-Rise Flared Pant *Regular,PROD11871437_LULU,SAR,SAR 575.00,BUY,575.0,,"Women's Pants, Gifts, Root Lululemon, Eid Edit, Seasonal, Mother's Day Gifting, Women's Leggings, Summer Shop, Womens, The Spring Edit, College Goals, Travel Edit","womens-bottoms, gifts, root-0, ramadan-picks, edits, gifts-for-her, womens-leggings, summer-shop, women, the-spring-edit, back-to-school, travel-edit",FUA0099322D,Groove Nulu High-Rise Flared Pant *Regular,True,lowStock,400.0,AUTUMN RUST,color-autumn-rust,4
Groove Nulu High-Rise Flared Pant *Regular,PROD11871437_LULU,SAR,SAR 575.00,BUY,575.0,,"Women's Pants, Gifts, Root Lululemon, Eid Edit, Seasonal, Mother's Day Gifting, Women's Leggings, Summer Shop, Womens, The Spring Edit, College Goals, Travel Edit","womens-bottoms, gifts, root-0, ramadan-picks, edits, gifts-for-her, womens-leggings, summer-shop, women, the-spring-edit, back-to-school, travel-edit",FUA0090673D,Groove Nulu High-Rise Flared Pant *Regular,True,lowStock,575.0,BLACK,Color-Black,10
Nulu Slim-Fit High-Rise Maxi Skirt,PROD11871607_LULU,SAR,SAR 335.00,BUY,335.0,Sale,"All Yours For Less, Women's Skirts, Gifts, Root Lululemon, Mother's Day Gifting, Eid Edit, Seasonal, Womens, The Spring Edit, mss, Sports Clothing for Women, Women's On the Move","on-sale, womens-skirts, gifts, root-0, gifts-for-her, ramadan-picks, edits, women, the-spring-edit, mss, womens-activity, women-activity-on-the-move",FUA0092111D,Nulu Slim-Fit High-Rise Maxi Skirt,True,inStock,335.0,BLACK,Color-Black,M
"ABC WovenAir Pull-On Short 7""",PROD11870568_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, Men's Pants, The Spring Edit, ABC Collection, Men's Collections, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, mens-pants, the-spring-edit, abc-collection, men-collections, travel-edit",FUA0091144D,"ABC WovenAir Pull-On Short 7""",True,inStock,380.0,BLACK,Color-Black,L
"ABC WovenAir Pull-On Short 7""",PROD11870568_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, Men's Pants, The Spring Edit, ABC Collection, Men's Collections, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, mens-pants, the-spring-edit, abc-collection, men-collections, travel-edit",FUA0091150D,"ABC WovenAir Pull-On Short 7""",True,lowStock,265.0,SHEER OAK,color-sheer-oak,L
"ABC WovenAir Pull-On Short 7""",PROD11870568_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, Men's Pants, The Spring Edit, ABC Collection, Men's Collections, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, mens-pants, the-spring-edit, abc-collection, men-collections, travel-edit",FUA0090297D,"ABC WovenAir Pull-On Short 7""",True,lowStock,380.0,LIGHT IVORY,color-light-ivory,M
"ABC WovenAir Pull-On Short 7""",PROD11870568_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, Men's Pants, The Spring Edit, ABC Collection, Men's Collections, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, mens-pants, the-spring-edit, abc-collection, men-collections, travel-edit",FUA0097053D,"ABC WovenAir Pull-On Short 7""",True,lowStock,265.0,TRUE NAVY,color-true-navy,S
Swiftly Tech Cropped Racerback Tank Top 2.0,PROD11790344_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, Summer Shop, The Spring Edit, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Women's Tank Tops","on-sale, edits, root-0, summer-shop, the-spring-edit, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, womens-tank-tops",FUA0092765D,Swiftly Tech Cropped Racerback Tank Top 2.0,True,inStock,195.0,WHITE/WHITE,color-white-white,6
Swiftly Tech Cropped Racerback Tank Top 2.0,PROD11790344_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, Summer Shop, The Spring Edit, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Women's Tank Tops","on-sale, edits, root-0, summer-shop, the-spring-edit, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, womens-tank-tops",FUA0092614D,Swiftly Tech Cropped Racerback Tank Top 2.0,True,lowStock,195.0,BLACK/BLACK,color-black-black,2
Swiftly Tech Cropped Racerback Tank Top 2.0,PROD11790344_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, Summer Shop, The Spring Edit, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Women's Tank Tops","on-sale, edits, root-0, summer-shop, the-spring-edit, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, womens-tank-tops",FUA0092601D,Swiftly Tech Cropped Racerback Tank Top 2.0,True,inStock,170.0,DESERT RED/DESERT RED,color-desert-red-desert-red,4
Swiftly Tech Cropped Racerback Tank Top 2.0,PROD11790344_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, Summer Shop, The Spring Edit, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Women's Tank Tops","on-sale, edits, root-0, summer-shop, the-spring-edit, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, womens-tank-tops",FUA0099407D,Swiftly Tech Cropped Racerback Tank Top 2.0,True,lowStock,195.0,PINK ORGANZA/PINK ORGANZA,color-pink-organza-pink-organza,6
Swiftly Tech Cropped Racerback Tank Top 2.0,PROD11790344_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, Summer Shop, The Spring Edit, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Women's Tank Tops","on-sale, edits, root-0, summer-shop, the-spring-edit, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, womens-tank-tops",FUA0099399D,Swiftly Tech Cropped Racerback Tank Top 2.0,True,inStock,195.0,SLATE/WHITE,color-slate-white,4
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0092680D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,lowStock,400.0,TRUE NAVY,color-true-navy,2
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0092586D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,inStock,575.0,BLACK,Color-Black,4
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0092690D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,lowStock,400.0,DESERT RED,color-desert-red,8
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0090610D,"lululemon Glow Up™ High-Rise Tight 25""",True,lowStock,400.0,MAGENTA SMOKE,color-magenta-smoke,2
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0093939D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,lowStock,400.0,LAVENDER LUX,color-lavender-lux,6
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0099829D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,inStock,400.0,RASPBERRY COULIS,color-raspberry-coulis,4
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0099822D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,lowStock,400.0,POOL PARTY,color-pool-party,4
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0103875D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,lowStock,400.0,WARM ASH GREY,color-warm-ash-grey,6
"lululemon Glow Up™ Super-High-Rise Tight 25""",PROD11800851_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Women's Matching Sets, Eid Edit, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, Fall Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, women-collection-matching-sets, ramadan-picks, edits, women-activity-yoga, summer-shop, the-spring-edit, the-fall-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0103883D,"lululemon Glow Up™ Super-High-Rise Tight 25""",True,inStock,575.0,DEEP SEA BLUE,color-deep-sea-blue,8
Everlux Slim-Fit High-Rise Track Pant,PROD11871142_LULU,SAR,SAR 500.00,BUY,500.0,Sale,"All Yours For Less, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Seasonal, Women's Leggings, Womens, The Spring Edit, mss, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women","on-sale, womens-bottoms, gifts, root-0, gifts-for-her, edits, womens-leggings, women, the-spring-edit, mss, women-activity-training, womens-activity, women-activity-running",FUA0090898D,Everlux Slim-Fit High-Rise Track Pant,True,lowStock,500.0,BLACK,Color-Black,M
Zeroed In Classic-Fit Cargo Jogger *Regular,PROD11870925_LULU,SAR,SAR 575.00,BUY,575.0,,"Eid Edit, Seasonal, Zeroed In Collection, Summer Shop, Men's Pants, The Spring Edit, Men's Joggers, Men's Collections, Running Clothes for Men, Training Clothes for Men, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Travel Edit","ramadan-picks, edits, zeroed-in, summer-shop, mens-pants, the-spring-edit, mens-joggers, men-collections, men-activity-running, men-activity-training, men-activity-on-the-move, root-0, men-activity, men, travel-edit",FUA0092725D,Zeroed In Classic-Fit Cargo Jogger *Regular,True,lowStock,575.0,BLACK,Color-Black,S
Zeroed In Classic-Fit Cargo Jogger *Regular,PROD11870925_LULU,SAR,SAR 575.00,BUY,575.0,,"Eid Edit, Seasonal, Zeroed In Collection, Summer Shop, Men's Pants, The Spring Edit, Men's Joggers, Men's Collections, Running Clothes for Men, Training Clothes for Men, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Travel Edit","ramadan-picks, edits, zeroed-in, summer-shop, mens-pants, the-spring-edit, mens-joggers, men-collections, men-activity-running, men-activity-training, men-activity-on-the-move, root-0, men-activity, men, travel-edit",FUA0098777D,Zeroed In Classic-Fit Cargo Jogger *Regular,True,lowStock,575.0,SOLAR GREY,color-solar-grey,L
"Nulu Cropped Halter Tank Top *Light Support, A/B Cup",PROD11870845_LULU,SAR,SAR 230.00,BUY,230.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, The Spring Edit, Womens, Women's Tops, Women's Tank Tops","on-sale, edits, root-0, the-spring-edit, women, womens-tops, womens-tank-tops",FUA0092618D,"Nulu Cropped Halter Tank Top *Light Support, A/B Cup",True,lowStock,200.0,CLUB BLUE/WHITE,color-club-blue-white,L
"Nulu Cropped Halter Tank Top *Light Support, A/B Cup",PROD11870845_LULU,SAR,SAR 230.00,BUY,230.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, The Spring Edit, Womens, Women's Tops, Women's Tank Tops","on-sale, edits, root-0, the-spring-edit, women, womens-tops, womens-tank-tops",FUA0092518D,"Nulu Cropped Halter Tank Top *Light Support, A/B Cup",True,lowStock,230.0,black/white,color-black-white,L
Mockneck Lightweight Golf Shirt,PROD11870278_LULU,SAR,SAR 255.00,BUY,255.0,Sale,"All Yours For Less, Root Lululemon, Men's Tops, Sports Clothing for Men, Mens, Golf Clothes for Men, Men's T-Shirts","on-sale, root-0, men-tops, men-activity, men, men-activity-golf, mens-t-shirts",FUA0092493D,Mockneck Lightweight Golf Shirt,True,inStock,255.0,WHITE,Color-White,S
Mockneck Lightweight Golf Shirt,PROD11870278_LULU,SAR,SAR 255.00,BUY,255.0,Sale,"All Yours For Less, Root Lululemon, Men's Tops, Sports Clothing for Men, Mens, Golf Clothes for Men, Men's T-Shirts","on-sale, root-0, men-tops, men-activity, men, men-activity-golf, mens-t-shirts",FUA0093855D,Mockneck Lightweight Golf Shirt,True,lowStock,300.0,STARCH BLUE,color-starch-blue,XXL
"lululemon Energy Longline Bra Medium Support, B-D Cups *Evolve",PROD11870998_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Root Lululemon, Seasonal, Sports Bras, Yoga Clothes for Women, Womens, The Spring Edit, Lavender Lux, Sports Clothing for Women, Training Clothes for Women, Running Clothes for Women, Fall Edit","on-sale, root-0, edits, womens-sports-bras, women-activity-yoga, women, the-spring-edit, color-focus, womens-activity, women-activity-training, women-activity-running, the-fall-edit",FUA0110491D,"lululemon Energy Longline Bra Medium Support, B-D Cups *Evolve",True,lowStock,285.0,BLUE TWILL,color-blue-twill,L
"lululemon Energy Longline Bra Medium Support, B-D Cups *Evolve",PROD11870998_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Root Lululemon, Seasonal, Sports Bras, Yoga Clothes for Women, Womens, The Spring Edit, Lavender Lux, Sports Clothing for Women, Training Clothes for Women, Running Clothes for Women, Fall Edit","on-sale, root-0, edits, womens-sports-bras, women-activity-yoga, women, the-spring-edit, color-focus, womens-activity, women-activity-training, women-activity-running, the-fall-edit",FUA0092535D,"lululemon Energy Longline Bra Medium Support, B-D Cups *Evolve",True,lowStock,195.0,LAVENDER LUX,color-lavender-lux,L
Adapted State Track Jacket,PROD11870849_LULU,SAR,SAR 435.00,BUY,435.0,Sale,"All Yours For Less, Women's Jackets, Root Lululemon, Seasonal, Womens, The Spring Edit, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women","on-sale, womens-coats-and-jackets, root-0, edits, women, the-spring-edit, women-activity-training, womens-activity, women-activity-running",FUA0088616D,Adapted State Track Jacket,True,lowStock,435.0,SIMPLE POLKA WHITE SHEER OAK,color-simple-polka-white-sheer-oak,8
Scuba Full-Zip Hoodie,PROD8351133_LULU,SAR,SAR 575.00,BUY,575.0,,"Gifts, Mother's Day Gifting, Root Lululemon, Bestsellers, Women's Collections, Womens, Women's Hoodies and Sweatshirts, Sports Clothing for Women, Scuba Collection, Women's On the Move","gifts, gifts-for-her, root-0, bestsellers, womens-collections, women, womens-hoodies-and-sweatshirts, womens-activity, scuba-collection, women-activity-on-the-move",FUA0093370D,Scuba Full-Zip Hoodie,True,lowStock,575.0,BLACK,Color-Black,14
"Wunder Under SmoothCover High-Rise Bootcut Pant 34""",PROD11871078_LULU,SAR,SAR 575.00,BUY,575.0,,"Eid Edit, Seasonal, Summer Shop, The Spring Edit, Women's Pants, Gifts, Root Lululemon, Mother's Day Gifting, Women's Leggings, Womens, Sports Clothing for Women, Travel Edit, Women's On the Move","ramadan-picks, edits, summer-shop, the-spring-edit, womens-bottoms, gifts, root-0, gifts-for-her, womens-leggings, women, womens-activity, travel-edit, women-activity-on-the-move",FUA0093398D,"Wunder Under SmoothCover High-Rise Bootcut Pant 34""",True,lowStock,575.0,BLACK,Color-Black,6
It's Rulu Cropped Half Zip *Updated,PROD11830012_LULU,SAR,SAR 335.00,BUY,335.0,Sale,"All Yours For Less, Women's Jackets, Root Lululemon, Seasonal, Womens, Lavender Lux, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women","on-sale, womens-coats-and-jackets, root-0, edits, women, color-focus, womens-tops, women-activity-training, womens-activity, women-activity-running",FUA0088562D,It's Rulu Cropped Half Zip *Updated,True,lowStock,335.0,LAVENDER LUX,color-lavender-lux,XS
Lightweight Split-Back Training Tank Top,PROD11870909_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, Summer Shop, The Spring Edit, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Women's Tank Tops","on-sale, edits, root-0, summer-shop, the-spring-edit, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, womens-tank-tops",FUA0097127D,Lightweight Split-Back Training Tank Top,True,lowStock,195.0,CLUB BLUE,color-club-blue,L
Lightweight Split-Back Training Tank Top,PROD11870909_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Seasonal, Root Lululemon, Summer Shop, The Spring Edit, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Women's Tank Tops","on-sale, edits, root-0, summer-shop, the-spring-edit, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, womens-tank-tops",FUA0089867D,Lightweight Split-Back Training Tank Top,True,lowStock,195.0,LAVENDER LUX,color-lavender-lux,XL
Knit Relaxed-Fit Overshirt,PROD11871409_LULU,SAR,SAR 285.00,BUY,285.0,Sale,"All Yours For Less, Root Lululemon, mss, Womens, Women's Tops","on-sale, root-0, mss, women, womens-tops",FUA0089769D,Knit Relaxed-Fit Overshirt,True,lowStock,285.0,TRUE NAVY,color-true-navy,L
Knit Relaxed-Fit Overshirt,PROD11871409_LULU,SAR,SAR 285.00,BUY,285.0,Sale,"All Yours For Less, Root Lululemon, mss, Womens, Women's Tops","on-sale, root-0, mss, women, womens-tops",FUA0090145D,Knit Relaxed-Fit Overshirt,True,lowStock,335.0,WHITE,Color-White,S
Knit Relaxed-Fit Overshirt,PROD11871409_LULU,SAR,SAR 285.00,BUY,285.0,Sale,"All Yours For Less, Root Lululemon, mss, Womens, Women's Tops","on-sale, root-0, mss, women, womens-tops",FUA0090142D,Knit Relaxed-Fit Overshirt,True,inStock,285.0,BLACK,Color-Black,XS
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,SAR,SAR 335.00,BUY,335.0,,"Seasonal, Root Lululemon, Summer Shop, The Spring Edit, Lavender Lux, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit","edits, root-0, summer-shop, the-spring-edit, color-focus, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit",FUA0089809D,Sculpt Short-Sleeve Shirt,True,lowStock,335.0,BLACK,Color-Black,6
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,SAR,SAR 335.00,BUY,335.0,,"Seasonal, Root Lululemon, Summer Shop, The Spring Edit, Lavender Lux, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit","edits, root-0, summer-shop, the-spring-edit, color-focus, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit",FUA0098136D,Sculpt Short-Sleeve Shirt,True,lowStock,230.0,FOG GREEN,color-fog-green,6
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,SAR,SAR 335.00,BUY,335.0,,"Seasonal, Root Lululemon, Summer Shop, The Spring Edit, Lavender Lux, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit","edits, root-0, summer-shop, the-spring-edit, color-focus, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit",FUA0089817D,Sculpt Short-Sleeve Shirt,True,lowStock,335.0,WHITE,Color-White,8
Classic-Fit Trench Coat,PROD11870017_LULU,SAR,"SAR 1,305.00",BUY,1305.0,,"Women's Jackets, Root Lululemon, Womens","womens-coats-and-jackets, root-0, women",FUA0089827D,Classic-Fit Trench Coat,True,lowStock,1305.0,BLACK,Color-Black,S
Organic Cotton Ruched-Sides T-Shirt,PROD20000163_LULU,SAR,SAR 285.00,BUY,285.0,,"Root Lululemon, Women's T-Shirts, Womens, Women's Tops","root-0, womens-t-shirts, women, womens-tops",FUA0095700D,Organic Cotton Ruched-Sides T-Shirt,True,lowStock,285.0,WHITE,Color-White,S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,SAR,SAR 140.00,BUY,140.0,,"Seasonal, Water Bottles, Collections, College Essentials, Summer Shop, Fall Edit, Men's On The Move, Root Lululemon, Sports Clothing for Men, Accessories, Running Accessories, Mens, Yoga Accessories, College Goals, Womens, Sports Clothing for Women, Travel Edit, Training Equipment, Women's On the Move","edits, water-bottles, accessories-collections, back-to-school-accessories, summer-shop, the-fall-edit, men-activity-on-the-move, root-0, men-activity, accessories, accessories-collections-running-accessories, men, accessories-collections-yoga, back-to-school, women, womens-activity, travel-edit, accessories-collections-training-equipment, women-activity-on-the-move",FUA0095976D,Back to Life Clear Bottle 24oz,True,inStock,140.0,CLUB BLUE,color-club-blue,O/S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,SAR,SAR 140.00,BUY,140.0,,"Seasonal, Water Bottles, Collections, College Essentials, Summer Shop, Fall Edit, Men's On The Move, Root Lululemon, Sports Clothing for Men, Accessories, Running Accessories, Mens, Yoga Accessories, College Goals, Womens, Sports Clothing for Women, Travel Edit, Training Equipment, Women's On the Move","edits, water-bottles, accessories-collections, back-to-school-accessories, summer-shop, the-fall-edit, men-activity-on-the-move, root-0, men-activity, accessories, accessories-collections-running-accessories, men, accessories-collections-yoga, back-to-school, women, womens-activity, travel-edit, accessories-collections-training-equipment, women-activity-on-the-move",FUA0109005D,Back to Life Clear Bottle 24oz,True,inStock,140.0,PINK FROSTING/BLISSFUL PINK,color-pink-frosting-blissful-pink,O/S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,SAR,SAR 140.00,BUY,140.0,,"Seasonal, Water Bottles, Collections, College Essentials, Summer Shop, Fall Edit, Men's On The Move, Root Lululemon, Sports Clothing for Men, Accessories, Running Accessories, Mens, Yoga Accessories, College Goals, Womens, Sports Clothing for Women, Travel Edit, Training Equipment, Women's On the Move","edits, water-bottles, accessories-collections, back-to-school-accessories, summer-shop, the-fall-edit, men-activity-on-the-move, root-0, men-activity, accessories, accessories-collections-running-accessories, men, accessories-collections-yoga, back-to-school, women, womens-activity, travel-edit, accessories-collections-training-equipment, women-activity-on-the-move",FUA0095975D,Back to Life Clear Bottle 24oz,True,lowStock,140.0,LULU RED,color-lulu-red,O/S
Mesh High-Rise Wide-Leg Training Pant,PROD20004639_LULU,SAR,SAR 435.00,BUY,435.0,Sale,"All Yours For Less, Women's Pants, Root Lululemon, Womens, Women's Joggers","on-sale, womens-bottoms, root-0, women, womens-joggers",FUA0096041D,Mesh High-Rise Wide-Leg Training Pant,True,lowStock,435.0,VAPOR/CITRA LIME,color-vapor-citra-lime,M
"lululemon Align™ Ruched Short 4""",PROD11871425_LULU,SAR,SAR 215.00,BUY,215.0,Sale,"All Yours For Less, Root Lululemon, Yoga Clothes for Women, Womens, mss, Sports Clothing for Women, Women's Shorts","on-sale, root-0, women-activity-yoga, women, mss, womens-activity, womens-shorts",FUA0089533D,"lululemon Align™ Ruched Short 4""",True,lowStock,215.0,BLACK,Color-Black,8
